Price in PLN,Price per meter,Floors in the building,No. of rooms,Location,Floor,Flat area in m2,Szerokosc,Dlugosc
1008074.0,11732.7,5.0,3.0,Białołęka,2.0,85.92,52.3289879,21.0076793
650000.0,12264.15,11.0,2.0,Mokotów,10.0,53.0,52.1828485447668,21.0187480237597
460000.0,14511.04,10.0,1.0,Mokotów,8.0,31.7,52.17669,21.068
526000.0,8092.31,7.0,3.0,Ursus,1.0,65.0,52.1951226,20.8837885
964620.0,18000.0,5.0,2.0,Śródmieście,1.0,53.59,52.23873,21.03036
472544.0,11211.01,7.0,2.0,Wola,0.0,42.15,52.22454,20.95016
1613450.0,23000.0,5.0,3.0,Śródmieście,2.0,70.15,52.23869,21.03036
898261.0,9780.72,7.0,4.0,Wola,1.0,91.84,52.22454,20.95016
824028.0,9889.92,8.0,4.0,Wola,5.0,83.32,52.2333751,20.9571835
1878591.0,16056.33,2.0,4.0,Mokotów,2.0,117.0,52.194157,21.0346955
398106.0,10200.0,4.0,2.0,Ursus,2.0,39.03,52.1951226,20.8837885
598000.0,11074.07,25.0,2.0,Wola,4.0,54.0,52.22678547,20.96100741
980100.0,12445.71,11.0,3.0,Śródmieście,5.0,78.75,52.2296756,21.0122287
679000.0,15431.82,6.0,2.0,Wola,2.0,44.0,52.2333751,20.9571835
612034.0,13022.0,3.0,2.0,,2.0,47.0,54.25588,16.052
569993.0,11229.18,8.0,2.0,Wola,1.0,50.76,52.22498,20.95288
429000.0,10725.0,3.0,2.0,Ursynów,0.0,40.0,52.1618617360222,20.9935808507643
638000.0,9393.4,4.0,3.0,Włochy,3.0,67.92,52.1799062,20.9478161
625325.0,10579.01,6.0,3.0,Praga-Południe,5.0,59.11,52.23111141,21.10958576
980000.0,14260.77,9.0,3.0,Śródmieście,9.0,68.72,52.2296756,21.0122287
444000.0,11075.08,4.0,2.0,Ursynów,1.0,40.09,52.1378544,21.0291229
830000.0,11896.23,9.0,3.0,Śródmieście,1.0,69.77,52.2296756,21.0122287
583827.0,12691.89,10.0,2.0,Mokotów,8.0,46.0,52.188747,21.068766
636521.0,8137.57,12.0,4.0,Białołęka,7.0,78.22,52.3096,20.9837
610000.0,9500.08,4.0,3.0,Bemowo,3.0,64.21,52.23145,20.88755
2258520.0,16500.0,,5.0,Mokotów,2.0,136.88,52.194157,21.0346955
325000.0,10551.95,4.0,1.0,Ursus,2.0,30.8,52.19346,20.90305
359449.0,10200.03,8.0,1.0,Białołęka,3.0,35.24,52.31903,20.97061
581474.0,9175.86,12.0,3.0,Białołęka,7.0,63.37,52.3096,20.9837
1699000.0,9316.74,,4.0,Ursynów,0.0,182.36,52.1378544,21.0291229
522536.0,9732.46,4.0,3.0,Ursus,4.0,53.69,52.1951226,20.8837885
706062.0,14709.63,2.0,2.0,Mokotów,1.0,48.0,52.194157,21.0346955
749000.0,5631.58,1.0,4.0,Ursynów,,133.0,52.11681,21.00853
600000.0,11113.17,3.0,3.0,Włochy,1.0,53.99,52.20277,20.92937
511536.0,11332.21,8.0,2.0,Wola,0.0,45.14,52.22546,20.95233
880000.0,11455.35,9.0,3.0,Śródmieście,0.0,76.82,52.2296756,21.0122287
565500.0,8706.7,5.0,3.0,Wawer,2.0,64.95,52.23958,21.13619
683054.0,10920.13,8.0,3.0,Wola,3.0,62.55,52.2333751,20.9571835
399000.0,9577.53,7.0,2.0,Ursus,7.0,41.66,52.20441,20.88059
1105873.0,11640.77,10.0,4.0,Mokotów,6.0,95.0,52.194157,21.0346955
1069000.0,10633.64,6.0,3.0,Mokotów,1.0,100.53,52.18347,21.02668
824028.0,9889.92,8.0,4.0,Wola,5.0,83.32,52.2333751,20.9571835
3100000.0,14975.85,6.0,4.0,Praga-Południe,6.0,207.0,52.2341,21.0673
488290.0,15797.15,28.0,1.0,Wola,1.0,30.91,52.2302,20.98505
777415.0,18079.42,8.0,2.0,Mokotów,5.0,43.0,52.194157,21.0346955
610000.0,8714.29,4.0,3.0,Wilanów,1.0,70.0,52.1561298,21.1116284
399000.0,11390.24,4.0,2.0,Ursynów,0.0,35.03,52.16307,20.99228
445820.0,7985.31,2.0,3.0,Białołęka,2.0,55.83,52.32532,21.06208
991000.0,10830.6,7.0,4.0,Mokotów,0.0,91.5,52.17682,20.99228
568000.0,13380.45,6.0,2.0,Bielany,6.0,42.45,52.2933234,20.928664
830000.0,11896.23,9.0,3.0,Śródmieście,1.0,69.77,52.2296756,21.0122287
568512.0,8881.61,1.0,3.0,Wawer,0.0,64.01,52.22042,21.13647
1794415.0,23564.22,4.0,3.0,Śródmieście,4.0,76.15,52.23616,21.0204
628930.0,10378.38,3.0,3.0,Białołęka,1.0,60.6,52.332882,20.96916465
1302300.0,13959.7,2.0,4.0,Mokotów,1.0,93.29,52.18151079,21.03877544
439000.0,15137.93,11.0,1.0,Mokotów,3.0,29.0,52.20055556,21.02444444
505500.0,12050.06,7.0,2.0,Mokotów,1.0,41.95,52.17682,20.99228
531000.0,11334.04,8.0,2.0,Wola,2.0,46.85,52.22498,20.95288
492472.0,8655.04,12.0,3.0,Białołęka,5.0,56.9,52.32359094,20.94448185
593900.0,9631.85,8.0,3.0,Białołęka,5.0,61.66,52.31903,20.97061
576985.0,11302.35,3.0,3.0,Białołęka,0.0,51.05,52.33198241,20.96968174
619900.0,8817.92,8.0,3.0,Białołęka,2.0,70.3,52.31903,20.97061
389000.0,14023.07,6.0,1.0,Bielany,0.0,27.74,52.2775,20.94722222
689000.0,14061.22,11.0,2.0,Śródmieście,3.0,49.0,52.24053,21.034167
564138.0,9283.17,5.0,3.0,Wawer,1.0,60.77,52.24092,21.14019
690000.0,13698.63,9.0,2.0,Śródmieście,8.0,50.37,52.2296756,21.0122287
638000.0,9382.35,5.0,3.0,Włochy,1.0,68.0,52.20798,20.93752
880000.0,11455.35,9.0,3.0,Śródmieście,0.0,76.82,52.2296756,21.0122287
607667.0,7499.28,12.0,4.0,Białołęka,2.0,81.03,52.32297,20.94304
896930.0,14711.01,6.0,3.0,Bielany,5.0,60.97,52.27870718,20.97338319
634000.0,9660.22,4.0,3.0,Ursynów,4.0,65.63,52.16307,20.99228
995000.0,8779.67,1.0,4.0,Ursynów,0.0,113.33,52.14916667,21.04416667
1353574.0,8200.0,1.0,6.0,Ursynów,1.0,165.07,52.1265311,21.0162131
363300.0,10500.0,8.0,1.0,Białołęka,6.0,34.6,52.31903,20.97061
1500000.0,16558.12,5.0,4.0,Praga-Północ,5.0,90.59,52.26894,21.01926
335727.0,10950.0,4.0,1.0,Ursus,3.0,30.66,52.18922,20.90795
588000.0,9639.34,4.0,3.0,Włochy,1.0,61.0,52.20798,20.93752
395240.0,10250.0,4.0,2.0,Ursus,1.0,38.56,52.18912,20.90416
1039000.0,11151.66,8.0,4.0,Mokotów,2.0,93.17,52.1734648,21.01148288
473000.0,10511.11,4.0,2.0,Włochy,1.0,45.0,52.20798,20.93752
457526.0,8490.0,4.0,3.0,Białołęka,1.0,53.89,52.3263843,20.94939782
585878.0,9750.01,8.0,3.0,Białołęka,5.0,60.09,52.31903,20.97061
706982.0,15042.17,27.0,2.0,Wola,20.0,47.0,52.2283488,20.9622997
3800000.0,27941.18,4.0,3.0,Śródmieście,2.0,136.0,52.2094565150134,21.0314267560371
808085.0,14500.0,7.0,2.0,Wola,6.0,55.73,52.2370475307732,20.984018225362
735000.0,14104.78,6.0,3.0,Wola,0.0,52.11,52.25761775,20.98005963
748963.0,8988.99,8.0,4.0,Wola,0.0,83.32,52.22498,20.95288
300000.0,8108.11,5.0,2.0,Rembertów,1.0,37.0,52.26978,21.12168
684300.0,10154.33,8.0,3.0,Wola,2.0,67.39,52.22498,20.95288
303030.0,10999.27,12.0,1.0,Białołęka,2.0,27.55,52.32297,20.94304
731677.0,11601.03,26.0,3.0,Wola,11.0,63.07,52.22645,20.9519
743000.0,10926.47,10.0,3.0,Ursynów,9.0,68.0,52.16307,20.99228
864000.0,12295.43,11.0,4.0,Mokotów,5.0,70.27,52.18416,21.01021
414700.0,8289.03,12.0,2.0,Białołęka,2.0,50.03,52.32297,20.94304
483172.0,8491.6,12.0,3.0,Białołęka,4.0,56.9,52.3387388,20.9441168
690000.0,13698.63,9.0,2.0,Śródmieście,8.0,50.37,52.2296756,21.0122287
1035860.0,15233.24,27.0,3.0,Wola,18.0,68.0,52.2283488,20.9622997
494922.0,8590.9,12.0,3.0,Białołęka,6.0,57.61,52.3387388,20.9441168
1119008.0,13600.0,26.0,4.0,Wola,22.0,82.28,52.22577,20.95216
3500000.0,20000.0,3.0,4.0,Bielany,3.0,175.0,52.3061325420303,20.9267212148101
880000.0,11455.35,9.0,3.0,Śródmieście,0.0,76.82,52.2296756,21.0122287
1363000.0,14500.0,6.0,3.0,Mokotów,4.0,94.0,52.1977197631904,21.0030920267407
1353574.0,8200.0,1.0,6.0,Ursynów,1.0,165.07,52.14916667,21.04416667
462000.0,10704.36,4.0,2.0,Włochy,1.0,43.16,52.20798,20.93752
3077775.0,19479.59,8.0,5.0,Mokotów,7.0,158.0,52.194157,21.0346955
305000.0,8258.87,5.0,2.0,Rembertów,1.0,36.93,52.2630714,21.145839
643779.0,15371.99,6.0,2.0,Bielany,5.0,41.88,52.27839342,20.97341537
480000.0,11428.57,7.0,2.0,Mokotów,2.0,42.0,52.17488,20.99516
1630000.0,18111.11,5.0,3.0,Mokotów,2.0,90.0,52.19592,21.01403
537082.0,8537.31,12.0,3.0,Białołęka,3.0,62.91,52.3387388,20.9441168
660122.0,8850.01,8.0,4.0,Białołęka,2.0,74.59,52.31903,20.97061
558486.0,8565.74,8.0,3.0,Białołęka,1.0,65.2,52.31903,20.97061
486445.0,11738.54,3.0,2.0,Białołęka,3.0,41.44,52.33208731,20.97023964
880000.0,11455.35,9.0,3.0,Śródmieście,0.0,76.82,52.2296756,21.0122287
403300.0,14403.57,2.0,1.0,Mokotów,0.0,28.0,52.194157,21.0346955
1000000.0,18181.82,4.0,4.0,Wilanów,0.0,55.0,52.17556,21.08237
1825363.0,21915.75,28.0,3.0,Wola,28.0,83.29,52.2302,20.98505
395240.0,10250.0,4.0,2.0,Ursus,1.0,38.56,52.19367,20.90361
606000.0,9516.33,4.0,3.0,Włochy,1.0,63.68,52.20798,20.93752
475320.0,7776.83,2.0,3.0,Białołęka,2.0,61.12,52.32532,21.06208
407000.0,9406.06,7.0,2.0,Ursus,1.0,43.27,52.1951226,20.8837885
645000.0,12900.0,4.0,2.0,Mokotów,0.0,50.0,52.194157,21.0346955
231000.0,9051.72,5.0,1.0,Rembertów,3.0,25.52,52.2630714,21.145839
780000.0,13312.85,6.0,3.0,Bielany,2.0,58.59,52.2933234,20.928664
773000.0,6441.67,1.0,3.0,Białołęka,1.0,120.0,52.34226139,21.07984543
811019.0,9999.0,8.0,4.0,Wola,6.0,81.11,52.22124,20.95634
516069.0,8390.0,4.0,3.0,Białołęka,3.0,61.51,52.3421232,20.971726
430900.0,7877.51,2.0,3.0,Białołęka,2.0,54.7,52.32532,21.06208
2026276.0,27111.0,8.0,3.0,Śródmieście,5.0,74.74,52.2386474,21.0250548
533689.0,8950.01,8.0,3.0,Białołęka,2.0,59.63,52.31903,20.97061
587000.0,9622.95,5.0,3.0,Włochy,1.0,61.0,52.20798,20.93752
363300.0,10500.0,8.0,2.0,Białołęka,8.0,34.6,52.31903,20.97061
2959783.0,24260.52,8.0,4.0,Śródmieście,2.0,122.0,52.2386474,21.0250548
830000.0,11896.23,9.0,3.0,Śródmieście,1.0,69.77,52.2296756,21.0122287
959373.0,12912.15,27.0,3.0,Wola,16.0,74.3,52.2283488,20.9622997
417000.0,9057.34,7.0,3.0,Ursus,4.0,46.04,52.20441,20.88059
376900.0,7538.0,5.0,3.0,Rembertów,5.0,50.0,52.26995,21.12297
497000.0,8352.94,7.0,3.0,Ursus,4.0,59.5,52.20441,20.88059
648800.0,9552.41,4.0,3.0,Włochy,1.0,67.92,52.20798,20.93752
444790.0,13397.29,11.0,1.0,Mokotów,1.0,33.2,52.18416,21.01021
735675.0,9050.01,8.0,4.0,Białołęka,3.0,81.29,52.31903,20.97061
511576.0,8290.0,4.0,3.0,Białołęka,0.0,61.71,52.3263843,20.94939782
3100000.0,14975.85,6.0,4.0,Praga-Południe,6.0,207.0,52.2341,21.0673
394143.0,12838.53,3.0,2.0,Białołęka,3.0,30.7,52.332882,20.96916465
603778.0,13057.48,26.0,2.0,Wola,12.0,46.24,52.22664,20.95194
477396.0,8900.0,8.0,3.0,Białołęka,1.0,53.64,52.31903,20.97061
792167.0,7072.92,2.0,3.0,Wawer,1.0,112.0,52.15884419,21.19618893
719900.0,12018.36,10.0,3.0,Ursynów,10.0,59.9,52.1631,20.9925
543000.0,12598.61,10.0,2.0,Mokotów,9.0,43.1,52.17708,21.06726
910700.0,12954.48,9.0,4.0,Mokotów,7.0,70.3,52.18445786,21.00916386
745000.0,14326.92,2.0,2.0,Śródmieście,0.0,52.0,52.2296756,21.0122287
920000.0,12558.01,5.0,3.0,Praga-Północ,4.0,73.26,52.25638889,21.03555556
462000.0,10704.36,4.0,2.0,Włochy,1.0,43.16,52.20566,20.93303
385600.0,12572.55,6.0,1.0,Praga-Południe,1.0,30.67,52.23213,21.10819
830000.0,11896.23,9.0,3.0,Śródmieście,1.0,69.77,52.2296756,21.0122287
425000.0,11044.7,4.0,2.0,Ursynów,1.0,38.48,52.16307,20.99228
1180000.0,12613.58,27.0,4.0,Wola,24.0,93.55,52.22726195,20.95659267
504900.0,10193.82,4.0,2.0,Bemowo,0.0,49.53,52.23301,20.89092
1790000.0,14975.32,6.0,4.0,Mokotów,1.0,119.53,52.1974545448232,21.0320576925136
719900.0,12119.53,10.0,3.0,Mokotów,7.0,59.4,52.16966,20.9959
706777.0,13401.16,26.0,3.0,Wola,13.0,52.74,52.22698,20.95207
283900.0,10713.21,4.0,1.0,Ursus,3.0,26.5,52.19424,20.90352
738185.0,16404.11,27.0,2.0,Wola,21.0,45.0,52.2283488,20.9622997
1490000.0,12505.25,5.0,5.0,Praga-Północ,5.0,119.15,52.25965,21.03844
1593864.0,15659.89,2.0,3.0,Mokotów,1.0,101.78,52.18605494,21.08181102
926698.0,8394.0,8.0,5.0,Praga-Południe,1.0,110.4,52.23123232,21.10871029
1932327.0,15969.64,8.0,4.0,Mokotów,7.0,121.0,52.20055556,21.02444444
384436.0,6149.99,3.0,3.0,Białołęka,1.0,62.51,52.34083333,20.99527778
970338.0,17374.0,29.0,3.0,Wola,9.0,55.85,52.22872,20.98217
657260.0,10280.93,10.0,3.0,Mokotów,1.0,63.93,52.17662,21.06578
654267.0,8077.37,12.0,4.0,Białołęka,6.0,81.0,52.32357652,20.94476938
722719.0,9806.23,12.0,4.0,Białołęka,10.0,73.7,52.32383882,20.9447962
487551.0,10157.31,4.0,2.0,Praga-Południe,0.0,48.0,52.23053,21.11142
425775.0,7500.0,5.0,3.0,,1.0,56.77,52.27591,21.11548
813777.0,15503.47,26.0,3.0,Wola,24.0,52.49,52.22687,20.95197
376937.0,6675.0,3.0,3.0,Białołęka,2.0,56.47,52.34083333,20.99527778
590016.0,11200.0,3.0,3.0,Praga-Południe,2.0,52.68,52.23973196,21.08053147
590016.0,11200.0,3.0,3.0,Praga-Południe,1.0,52.68,52.23991592,21.0806179
561456.0,11200.0,3.0,2.0,Praga-Południe,2.0,50.13,52.23945313,21.08059082
521367.0,10987.71,8.0,2.0,Wola,0.0,47.45,52.22124,20.95634
476773.0,8896.68,4.0,2.0,Praga-Południe,0.0,53.59,52.23883,21.11874
538000.0,8539.68,7.0,3.0,Ursus,7.0,63.0,52.1951226,20.8837885
1890000.0,15811.93,6.0,4.0,Mokotów,3.0,119.53,52.1974545448232,21.0320576925136
414500.0,9211.11,4.0,2.0,Białołęka,3.0,45.0,52.31974,20.96882
896900.0,14710.51,6.0,3.0,Żoliborz,5.0,60.97,52.26883,20.97906
738410.0,7998.38,5.0,4.0,Praga-Południe,1.0,92.32,52.24527778,21.08444444
603186.0,10967.02,8.0,2.0,Praga-Południe,8.0,55.0,52.23147,21.10833
385100.0,12527.65,,1.0,Praga-Południe,1.0,30.74,52.2463,21.0695
824028.0,9889.92,8.0,4.0,Wola,5.0,83.32,52.2333751,20.9571835
1699000.0,9316.74,,4.0,Ursynów,0.0,182.36,52.1378544,21.0291229
605378.0,16700.08,26.0,1.0,Wola,22.0,36.25,52.22665,20.95182
2150000.0,16996.05,3.0,4.0,Śródmieście,3.0,126.5,52.2266385,21.01972376
1890000.0,15811.93,6.0,4.0,Mokotów,0.0,119.53,52.20015475,21.03249904
2100000.0,38888.89,30.0,2.0,Śródmieście,25.0,54.0,52.2354,21.0016
367700.0,12067.61,6.0,1.0,Praga-Południe,0.0,30.47,52.23213,21.10819
986695.0,11471.86,5.0,3.0,Wilanów,1.0,86.01,52.1561298,21.1116284
315915.0,7174.99,3.0,3.0,Białołęka,3.0,44.03,52.34083333,20.99527778
1878591.0,16056.33,2.0,4.0,Mokotów,2.0,117.0,52.194157,21.0346955
539000.0,9456.14,10.0,3.0,Mokotów,2.0,57.0,52.17707197,21.02015018
353331.0,8300.0,3.0,2.0,Białołęka,2.0,42.57,52.33169,21.05613
417900.0,9649.04,4.0,2.0,Ursus,1.0,43.31,52.19138,20.9079
850000.0,10059.17,17.0,4.0,Praga-Południe,5.0,84.5,52.23161,21.11073
199000.0,10473.68,2.0,1.0,Ursus,1.0,19.0,52.19388889,20.88611111
530000.0,11324.79,8.0,2.0,Wola,1.0,46.8,52.22498,20.95288
607002.0,9141.6,4.0,3.0,Bemowo,1.0,66.4,52.23177,20.88754
743662.0,12412.99,5.0,3.0,Praga-Południe,3.0,59.91,52.24591,21.08333
979301.0,10418.1,17.0,4.0,Praga-Południe,14.0,94.0,52.23161,21.11073
807000.0,9550.3,17.0,4.0,Praga-Południe,2.0,84.5,52.23161,21.11073
442168.0,13051.0,5.0,1.0,Praga-Południe,1.0,33.88,52.24591,21.08333
548836.0,10987.71,8.0,2.0,Wola,0.0,49.95,52.22124,20.95634
973545.0,15812.0,29.0,3.0,Wola,3.0,61.57,52.2329307592922,20.9956049361927
636444.0,9792.95,8.0,3.0,Wola,0.0,64.99,52.22124,20.95634
414000.0,9200.0,,2.0,Ursus,3.0,45.0,52.1951226,20.8837885
429000.0,8852.66,7.0,,Ursus,3.0,48.46,52.2052575,20.8839218
2258520.0,16500.0,,5.0,Mokotów,2.0,136.88,52.194157,21.0346955
683054.0,10920.13,8.0,3.0,Wola,3.0,62.55,52.2333751,20.9571835
490000.0,10937.5,5.0,2.0,Praga-Południe,3.0,44.8,52.2463,21.0695
568378.0,11101.13,26.0,1.0,Wola,3.0,51.2,52.22661,20.95207
483300.0,10740.0,,2.0,Praga-Południe,1.0,45.0,52.2463,21.0695
1008074.0,11732.7,5.0,3.0,Białołęka,2.0,85.92,52.3289879,21.0076793
1807251.0,21761.0,29.0,3.0,Wola,29.0,83.05,52.22872,20.98217
1273878.0,13100.35,26.0,4.0,Wola,25.0,97.24,52.22706,20.9517
414000.0,9200.0,,2.0,Ursus,3.0,45.0,52.19388889,20.88611111
611961.0,9050.0,5.0,3.0,Wawer,2.0,67.62,52.23984,21.15513
625938.0,11600.04,26.0,2.0,Wola,8.0,53.96,52.22672,20.95194
1104008.0,11800.0,26.0,4.0,Wola,18.0,93.56,52.22684,20.95177
1878591.0,16056.33,2.0,4.0,Mokotów,2.0,117.0,52.194157,21.0346955
564162.0,9965.77,4.0,3.0,Bemowo,0.0,56.61,52.23301,20.89092
560624.0,8550.01,8.0,3.0,Białołęka,1.0,65.57,52.3289879,21.0076793
900800.0,11343.66,9.0,4.0,Mokotów,3.0,79.41,52.18464579,21.01104778
373999.0,6974.99,3.0,3.0,Białołęka,2.0,53.62,52.34083333,20.99527778
265157.0,7224.99,3.0,3.0,Białołęka,2.0,36.7,52.34083333,20.99527778
588000.0,9639.34,4.0,3.0,Włochy,1.0,61.0,52.20588,20.93868
857412.0,9849.65,4.0,4.0,Bemowo,4.0,87.05,52.23301,20.89092
735600.0,12280.47,5.0,3.0,Praga-Południe,4.0,59.9,52.2456088,21.0829559
1105873.0,11640.77,10.0,4.0,Mokotów,6.0,95.0,52.188747,21.068766
577761.0,11463.51,6.0,2.0,Mokotów,4.0,50.4,52.1864,21.04265
980000.0,12254.6,5.0,3.0,Praga-Północ,5.0,79.97,52.25638889,21.03555556
509900.0,13074.36,10.0,2.0,Mokotów,2.0,39.0,52.194157,21.0346955
474000.0,10651.69,4.0,2.0,Włochy,2.0,44.5,52.20588,20.93868
461000.0,10671.3,5.0,2.0,Włochy,2.0,43.2,52.20798,20.93752
559900.0,8620.48,5.0,3.0,Wawer,1.0,64.95,52.24092,21.14019
723077.0,13400.24,26.0,2.0,Wola,14.0,53.96,52.22685,20.95203
410540.0,11220.01,4.0,1.0,Bemowo,1.0,36.59,52.23177,20.88754
495909.0,9918.18,4.0,2.0,Praga-Południe,0.0,50.0,52.23053,21.11142
556765.0,7919.84,12.0,4.0,Białołęka,2.0,70.3,52.32486,20.94708
491990.0,8534.08,12.0,3.0,Białołęka,7.0,57.65,52.32651,20.94996
805378.0,13746.0,6.0,3.0,Bielany,3.0,58.59,52.27842492,20.97344756
896299.0,10014.51,10.0,4.0,Mokotów,6.0,89.5,52.17444,20.99834
1390611.0,21371.0,29.0,3.0,Wola,29.0,65.07,52.2329307592922,20.9956049361927
355864.0,6974.99,3.0,3.0,Białołęka,2.0,51.02,52.34083333,20.99527778
1299777.0,14401.96,26.0,4.0,Wola,22.0,90.25,52.22692,20.95174
530000.0,10600.0,17.0,2.0,Praga-Południe,7.0,50.0,52.23053,21.11142
1008074.0,11732.7,5.0,3.0,Białołęka,2.0,85.92,52.3289879,21.0076793
738410.0,7998.38,5.0,4.0,Praga-Południe,1.0,92.32,52.2463,21.0695
1174572.0,20061.01,29.0,3.0,Wola,18.0,58.55,52.22872,20.98217
841269.0,12057.75,9.0,3.0,Śródmieście,2.0,69.77,52.2568425,20.9870817
620159.0,12312.07,9.0,2.0,Śródmieście,1.0,50.37,52.2568425,20.9870817
715958.0,11600.1,26.0,3.0,Wola,11.0,61.72,52.22682,20.95182
648000.0,9540.64,4.0,3.0,Włochy,2.0,67.92,52.20588,20.93868
455000.0,6791.04,5.0,4.0,Rembertów,2.0,67.0,52.27349,21.1188
574808.0,8850.01,5.0,3.0,Wawer,1.0,64.95,52.23472222,21.15333333
606000.0,9516.33,4.0,3.0,Włochy,1.0,63.68,52.20588,20.93868
301100.0,8137.84,5.0,2.0,Rembertów,1.0,37.0,52.27349,21.1188
445000.0,9888.89,5.0,2.0,Wawer,2.0,45.0,52.24092,21.14019
739900.0,9056.3,4.0,4.0,Ursus,3.0,81.7,52.19376,20.90311
759000.0,14763.66,6.0,2.0,Śródmieście,5.0,51.41,52.2230248225864,21.0370629216916
483300.0,10740.0,,2.0,Praga-Południe,1.0,45.0,52.2463,21.0695
826754.0,10996.99,5.0,3.0,Praga-Południe,1.0,75.18,52.24591,21.08333
986695.0,11471.86,5.0,3.0,Wilanów,1.0,86.01,52.1561298,21.1116284
613000.0,10372.25,6.0,3.0,Praga-Południe,4.0,59.1,52.23213,21.10819
665000.0,10075.76,4.0,3.0,Ursynów,3.0,66.0,52.1650403980098,20.992625054546
574808.0,8850.01,5.0,3.0,Wawer,1.0,64.95,52.23984,21.15513
691485.0,10821.36,10.0,3.0,Mokotów,5.0,63.9,52.17593186,21.06564045
526000.0,8092.31,7.0,3.0,Ursus,1.0,65.0,52.1951226,20.8837885
895700.0,11385.53,11.0,3.0,Mokotów,1.0,78.67,52.18332642,21.04199409
729177.0,15900.07,26.0,2.0,Wola,20.0,45.86,52.22678,20.95186
449000.0,9814.21,6.0,2.0,Wawer,2.0,45.75,52.21944444,21.13555556
726278.0,16100.16,26.0,2.0,Wola,24.0,45.11,52.22662,20.95182
309001.0,6599.77,3.0,3.0,Białołęka,1.0,46.82,52.34083333,20.99527778
550440.0,11000.0,3.0,2.0,Praga-Południe,0.0,50.04,52.24527778,21.08444444
485319.0,6950.01,5.0,4.0,,1.0,69.83,52.27688,21.11497
603308.0,12100.04,26.0,2.0,Wola,7.0,49.86,52.22672,20.95184
550638.0,11753.21,10.0,2.0,Mokotów,2.0,46.85,52.1770756,21.06726
889982.0,11529.76,9.0,3.0,Śródmieście,3.0,77.19,52.2568425,20.9870817
513000.0,12729.53,10.0,2.0,Mokotów,8.0,40.3,52.17444,20.99834
459999.0,9132.4,5.0,2.0,Białołęka,0.0,50.37,52.3129114,20.9948343
462000.0,10694.44,4.0,2.0,Włochy,1.0,43.2,52.20588,20.93868
440600.0,12653.65,8.0,1.0,Praga-Południe,7.0,34.82,52.23213,21.10819
385100.0,12527.65,,1.0,Praga-Południe,1.0,30.74,52.24527778,21.08444444
611961.0,9050.0,5.0,3.0,Wawer,2.0,67.62,52.23984,21.15513
380300.0,12343.4,8.0,1.0,Praga-Południe,4.0,30.81,52.23213,21.10819
3422630.0,23000.0,12.0,5.0,Wola,11.0,148.81,52.2390509,20.9895728
2416295.0,15589.0,2.0,4.0,Mokotów,1.0,155.0,52.194157,21.0346955
530560.0,6400.0,3.0,3.0,Śródmieście,1.0,82.9,52.2296756,21.0122287
685276.0,13604.84,9.0,2.0,Śródmieście,8.0,50.37,52.2568425,20.9870817
3422630.0,23000.0,12.0,5.0,Wola,11.0,148.81,52.2333751,20.9571835
824028.0,9889.92,8.0,4.0,Wola,5.0,83.32,52.23722222,20.96055556
549900.0,8863.64,2.0,3.0,Białołęka,0.0,62.04,52.35157,20.94466
513346.0,10987.71,8.0,2.0,Wola,0.0,46.72,52.22124,20.95634
560796.0,9535.73,4.0,3.0,Bemowo,3.0,58.81,52.23373,20.89685
526000.0,8042.81,7.0,3.0,Ursus,2.0,65.4,52.20477,20.88117
539960.0,11165.43,10.0,2.0,Mokotów,2.0,48.36,52.17662,21.06578
309540.0,11235.57,12.0,1.0,Białołęka,2.0,27.55,52.32486,20.94708
413900.0,9959.1,4.0,2.0,Ursus,3.0,41.56,52.19138,20.9079
526000.0,8092.31,7.0,3.0,Ursus,1.0,65.0,52.19388889,20.88611111
685093.0,11100.02,26.0,3.0,Wola,9.0,61.72,52.22682,20.95182
768560.0,9595.01,8.0,4.0,Wola,2.0,80.1,52.22124,20.95634
395000.0,9186.05,7.0,2.0,Ursus,2.0,43.0,52.20298,20.88398
1694002.0,22231.0,29.0,4.0,Wola,29.0,76.2,52.22872,20.98217
672227.0,21099.4,29.0,1.0,Wola,17.0,31.86,52.22872,20.98217
854549.0,24360.01,29.0,1.0,Wola,28.0,35.08,52.2329307592922,20.9956049361927
959374.0,12900.01,26.0,3.0,Wola,16.0,74.37,52.2269,20.95173
335517.0,6825.0,3.0,3.0,Białołęka,1.0,49.16,52.34083333,20.99527778
881910.0,12300.0,4.0,3.0,Wilanów,2.0,71.7,52.1564997342074,21.0750876502441
750000.0,9230.77,4.0,4.0,Ursus,2.0,81.25,52.19138,20.9079
561456.0,11200.0,3.0,2.0,Praga-Południe,1.0,50.13,52.24527778,21.08444444
581700.0,10498.11,6.0,2.0,Praga-Południe,4.0,55.41,52.23229,21.10897
304673.0,8250.01,5.0,2.0,,1.0,36.93,52.27591,21.11548
714096.0,12539.0,6.0,2.0,Bielany,5.0,56.95,52.27838816,20.97388744
813595.0,15526.62,27.0,3.0,Wola,24.0,52.4,52.2283488,20.9622997
683054.0,10920.13,8.0,3.0,Wola,3.0,62.55,52.2333751,20.9571835
739268.0,16283.44,29.0,2.0,Wola,4.0,45.4,52.2329307592922,20.9956049361927
10467000.0,45000.0,30.0,5.0,Śródmieście,30.0,232.6,52.2327792339101,21.0117712615706
538000.0,8539.68,7.0,3.0,Ursus,7.0,63.0,52.1951226,20.8837885
